predict_TimeStamp,count_hs,heel_strike,side_strike,left_state,right_state,Press_L,Press_R,human_height,stair_height,distance,stride_size,avg_velocity,prediction,number_of_plane,hs_TS_Nsec,LM,
2025-09-23 15:37:43.785186,0,0,0,10,10,1805,1187,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.784970,1,,
2025-09-23 15:37:43.794946,0,0,0,10,10,1811,1187,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.794698,1,,
2025-09-23 15:37:43.804652,0,0,0,10,10,1811,1187,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.804412,1,,
2025-09-23 15:37:43.814382,0,0,0,10,10,1811,1187,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.814139,1,,
2025-09-23 15:37:43.824202,0,0,0,10,10,1811,1183,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.823855,1,,
2025-09-23 15:37:43.833669,0,0,0,10,10,1811,1183,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.833514,1,,
2025-09-23 15:37:43.843460,0,0,0,10,10,1811,1183,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.843243,1,,
2025-09-23 15:37:43.853117,0,0,0,10,10,1801,1183,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.852924,1,,
2025-09-23 15:37:43.862936,0,0,0,10,10,1800,1183,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.862664,1,,
2025-09-23 15:37:43.872535,0,0,0,10,10,1800,1183,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.872393,1,,
2025-09-23 15:37:43.882280,0,0,0,10,10,1800,1179,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.882119,1,,
2025-09-23 15:37:43.891896,0,0,0,10,10,1800,1179,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.891797,1,,
2025-09-23 15:37:43.901723,0,0,0,10,10,1800,1179,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.901558,1,,
2025-09-23 15:37:43.911432,0,0,0,10,10,1792,1179,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.911235,1,,
2025-09-23 15:37:43.921180,0,0,0,10,10,1804,1179,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.920968,1,,
2025-09-23 15:37:43.930867,0,0,0,10,10,1804,1179,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.930655,1,,
2025-09-23 15:37:43.940580,0,0,0,10,10,1804,1183,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.940370,1,,
2025-09-23 15:37:43.950295,0,0,0,10,10,1804,1177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.950090,1,,
2025-09-23 15:37:43.960004,0,0,0,10,10,1804,1177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.959822,1,,
2025-09-23 15:37:43.969714,0,0,0,10,10,1804,1177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.969533,1,,
2025-09-23 15:37:43.980179,0,0,0,10,10,1800,1177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.979325,1,,
2025-09-23 15:37:43.989444,0,0,0,10,10,1800,1177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.989147,1,,
2025-09-23 15:37:43.999142,0,0,0,10,10,1800,1177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.998871,1,,
2025-09-23 15:37:44.008822,0,0,0,10,10,1800,1186,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.008600,1,,
2025-09-23 15:37:44.018531,0,0,0,10,10,1800,1186,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.018320,1,,
2025-09-23 15:37:44.028509,0,0,0,10,10,1800,1186,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.028102,1,,
2025-09-23 15:37:44.038228,0,0,0,10,10,1800,1186,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.037831,1,,
2025-09-23 15:37:44.047779,0,0,0,10,10,1805,1186,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.047543,1,,
2025-09-23 15:37:44.057583,0,0,0,10,10,1805,1186,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.057229,1,,
2025-09-23 15:37:44.067166,0,0,0,10,10,1805,1180,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.066951,1,,
2025-09-23 15:37:44.076819,0,0,0,10,10,1805,1181,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.076630,1,,
2025-09-23 15:37:44.086456,0,0,0,10,10,1805,1181,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.086342,1,,
2025-09-23 15:37:44.096203,0,0,0,10,10,1805,1181,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.096036,1,,
2025-09-23 15:37:44.105823,0,0,0,10,10,1818,1181,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.105716,1,,
2025-09-23 15:37:44.115587,0,0,0,10,10,1818,1181,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.115442,1,,
2025-09-23 15:37:44.125272,0,0,0,10,10,1818,1181,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.125157,1,,
2025-09-23 15:37:44.135075,0,0,0,10,10,1818,1171,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.134855,1,,
2025-09-23 15:37:44.144722,0,0,0,10,10,1818,1171,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.144574,1,,
2025-09-23 15:37:44.154512,0,0,0,10,10,1818,1171,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.154340,1,,
2025-09-23 15:37:44.164276,0,0,0,10,10,1848,1171,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.164056,1,,
2025-09-23 15:37:44.173915,0,0,0,10,10,1848,1171,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.173749,1,,
2025-09-23 15:37:44.183675,0,0,0,10,10,1848,1160,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.183485,1,,
2025-09-23 15:37:44.193386,0,0,0,10,10,1848,1160,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.193219,1,,
2025-09-23 15:37:44.203092,0,0,0,10,10,1848,1160,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.202951,1,,
2025-09-23 15:37:44.212854,0,0,0,10,10,1842,1160,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.212686,1,,
2025-09-23 15:37:44.222503,0,0,0,10,10,1863,1160,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.222373,1,,
2025-09-23 15:37:44.232334,0,0,0,10,10,1863,1160,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.232113,1,,
2025-09-23 15:37:44.241981,0,0,0,10,10,1863,1142,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.241804,1,,
2025-09-23 15:37:44.251673,0,0,0,10,10,1863,1142,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.251530,1,,
2025-09-23 15:37:44.261437,0,0,0,10,10,1863,1142,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.261234,1,,
2025-09-23 15:37:44.271107,0,0,0,10,10,1863,1142,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.270962,1,,
2025-09-23 15:37:44.280845,0,0,0,10,10,1887,1142,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.280701,1,,
2025-09-23 15:37:44.290710,0,0,0,10,10,1887,1142,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.290482,1,,
2025-09-23 15:37:44.300520,0,0,0,10,10,1887,1142,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.300306,1,,
2025-09-23 15:37:44.310330,0,0,0,10,10,1887,1142,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.310098,1,,
2025-09-23 15:37:44.320038,0,0,0,10,10,1887,1126,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.319893,1,,
2025-09-23 15:37:44.329983,0,0,0,10,10,1887,1126,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.329632,1,,
2025-09-23 15:37:44.339618,0,0,0,10,10,1913,1126,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.339326,1,,
2025-09-23 15:37:44.349227,0,0,0,10,10,1913,1126,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.349035,1,,
2025-09-23 15:37:44.358841,0,0,0,10,10,1913,1122,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.358728,1,,
2025-09-23 15:37:44.368571,0,0,0,10,10,1913,1111,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.368427,1,,
2025-09-23 15:37:44.378371,0,0,0,10,10,1913,1111,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.378159,1,,
2025-09-23 15:37:44.388044,0,0,0,10,10,1913,1111,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.387883,1,,
2025-09-23 15:37:44.397933,0,0,0,10,10,1934,1111,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.397613,1,,
2025-09-23 15:37:44.407486,0,0,0,10,10,1934,1111,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.407326,1,,
2025-09-23 15:37:44.417223,0,0,0,10,10,1934,1111,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.417024,1,,
2025-09-23 15:37:44.426947,0,0,0,10,10,1934,1095,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.426709,1,,
2025-09-23 15:37:44.436636,0,0,0,10,10,1934,1095,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.436445,1,,
2025-09-23 15:37:44.446397,0,0,0,10,10,1934,1095,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.446168,1,,
2025-09-23 15:37:44.456059,0,0,0,10,10,1965,1095,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.455886,1,,
2025-09-23 15:37:44.465742,0,0,0,10,10,1965,1095,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.465577,1,,
2025-09-23 15:37:44.475416,0,0,0,10,10,1965,1095,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.475259,1,,
2025-09-23 15:37:44.485208,0,0,0,10,10,1965,1095,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.485005,1,,
2025-09-23 15:37:44.494861,0,0,0,10,10,1965,1095,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.494702,1,,
2025-09-23 15:37:44.504602,0,0,0,10,10,1965,1060,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.504418,1,,
2025-09-23 15:37:44.514434,0,0,0,10,10,1965,1060,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.514228,1,,
2025-09-23 15:37:44.524123,0,0,0,10,10,2148,1060,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.523961,1,,
2025-09-23 15:37:44.533841,0,0,0,10,10,2148,1060,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.533670,1,,
2025-09-23 15:37:44.543574,0,0,0,10,10,2148,634,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.543349,1,,
2025-09-23 15:37:44.553215,0,0,0,10,10,2148,634,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.553049,1,,
2025-09-23 15:37:44.563054,0,0,0,10,10,2148,634,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.562746,1,,
2025-09-23 15:37:44.572584,0,0,0,10,10,2188,634,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.572464,1,,
2025-09-23 15:37:44.582324,0,0,0,10,10,2301,634,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.582150,1,,
2025-09-23 15:37:44.591990,0,0,0,10,10,2301,634,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.591857,1,,
2025-09-23 15:37:44.601693,0,0,0,10,20,2301,177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.601503,1,,
2025-09-23 15:37:44.611369,0,0,0,10,20,2301,177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.611180,1,,
2025-09-23 15:37:44.621074,0,0,0,10,20,2301,177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.620887,1,,
2025-09-23 15:37:44.630906,0,0,0,10,20,2301,177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.630681,1,,
2025-09-23 15:37:44.640593,0,0,0,10,20,2348,177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.640364,1,,
2025-09-23 15:37:44.650283,0,0,0,10,20,2336,177,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.650082,1,,
2025-09-23 15:37:44.659925,0,0,0,10,20,2336,150,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.659766,1,,
2025-09-23 15:37:44.669843,0,0,0,10,20,2336,216,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.669591,1,,
2025-09-23 15:37:44.679649,0,0,0,10,20,2336,216,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.679394,1,,
2025-09-23 15:37:44.689363,0,0,0,10,20,2336,216,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.689184,1,,
2025-09-23 15:37:44.699177,0,0,0,10,20,2109,216,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.698864,1,,
2025-09-23 15:37:44.708919,0,0,0,10,20,2109,216,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.708677,1,,
2025-09-23 15:37:44.718690,0,0,0,10,20,2109,216,1720.000,-20.000,2500.000,0.000,0.000,0.0,1,09-23 15:38:40.718400,1,,
2025-09-23 15:37:44.728451,1,1,22,10,10,2109,498,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.728112,1,,
2025-09-23 15:37:44.738031,1,0,22,10,10,2109,498,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.737792,1,,
2025-09-23 15:37:44.747730,1,0,22,10,10,2109,498,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.747585,1,,
2025-09-23 15:37:44.757575,1,0,22,10,10,1335,498,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.757327,1,,
2025-09-23 15:37:44.767268,1,0,22,10,10,1335,498,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.767040,1,,
2025-09-23 15:37:44.777013,1,0,22,10,10,1335,498,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.776737,1,,
2025-09-23 15:37:44.786566,1,0,22,10,10,1335,498,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.786432,1,,
2025-09-23 15:37:44.796483,1,0,22,10,10,1335,1122,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.796263,1,,
2025-09-23 15:37:44.806227,1,0,22,10,10,1335,1122,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.805956,1,,
2025-09-23 15:37:44.816039,1,0,22,10,10,1156,1122,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.815787,1,,
2025-09-23 15:37:44.825751,1,0,22,10,10,1156,1122,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.825619,1,,
2025-09-23 15:37:44.835835,1,0,22,10,10,1156,1122,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.835419,1,,
2025-09-23 15:37:44.845445,1,0,22,10,10,1156,1936,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.845241,1,,
2025-09-23 15:37:44.855241,1,0,22,10,10,1156,1936,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.855048,1,,
2025-09-23 15:37:44.865121,1,0,22,10,10,1156,1936,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.864846,1,,
2025-09-23 15:37:44.874876,1,0,22,20,10,-655,1936,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.874624,1,,
2025-09-23 15:37:44.884687,1,0,22,20,10,-655,1936,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.884373,1,,
2025-09-23 15:37:44.894350,1,0,22,20,10,-655,1936,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.894077,1,,
2025-09-23 15:37:44.904127,1,0,22,20,10,-655,2664,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.903897,1,,
2025-09-23 15:37:44.913889,1,0,22,20,10,-655,2664,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.913600,1,,
2025-09-23 15:37:44.923574,1,0,22,20,10,-655,2664,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.923345,1,,
2025-09-23 15:37:44.933401,1,0,22,20,10,-871,2664,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.933102,1,,
2025-09-23 15:37:44.943080,1,0,22,20,10,-914,2664,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.942843,1,,
2025-09-23 15:37:44.952856,1,0,22,20,10,-914,2664,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.952570,1,,
2025-09-23 15:37:44.962603,1,0,22,20,10,-914,2831,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.962312,1,,
2025-09-23 15:37:44.972222,1,0,22,20,10,-914,2993,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.971997,1,,
2025-09-23 15:37:44.982025,1,0,22,20,10,-914,2993,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.981772,1,,
2025-09-23 15:37:44.991663,1,0,22,20,10,-915,2993,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.991467,1,,
2025-09-23 15:37:45.001429,1,0,22,20,10,-907,2993,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.001202,1,,
2025-09-23 15:37:45.011124,1,0,22,20,10,-907,2993,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.010947,1,,
2025-09-23 15:37:45.020973,1,0,22,20,10,-907,3034,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.020743,1,,
2025-09-23 15:37:45.030958,1,0,22,20,10,-907,3043,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.030578,1,,
2025-09-23 15:37:45.040652,1,0,22,20,10,-907,3043,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.040426,1,,
2025-09-23 15:37:45.050446,1,0,22,20,10,-907,3043,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.050143,1,,
2025-09-23 15:37:45.060176,1,0,22,20,10,-918,3043,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.059862,1,,
2025-09-23 15:37:45.069852,1,0,22,20,10,-918,3043,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.069650,1,,
2025-09-23 15:37:45.079606,1,0,22,20,10,-918,3043,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.079418,1,,
2025-09-23 15:37:45.089425,1,0,22,20,10,-918,3043,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.089145,1,,
2025-09-23 15:37:45.099080,1,0,22,20,10,-918,3043,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.098869,1,,
2025-09-23 15:37:45.108862,1,0,22,20,10,-918,3043,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.108606,1,,
2025-09-23 15:37:45.118656,1,0,22,20,10,-925,3137,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.118408,1,,
2025-09-23 15:37:45.128407,1,0,22,20,10,-925,3137,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.128185,1,,
2025-09-23 15:37:45.138200,1,0,22,20,10,-925,3137,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.137916,1,,
2025-09-23 15:37:45.147877,1,0,22,20,10,-925,3252,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.147664,1,,
2025-09-23 15:37:45.157849,1,0,22,20,10,-925,3252,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.157409,1,,
2025-09-23 15:37:45.167603,1,0,22,20,10,-925,3252,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.167223,1,,
2025-09-23 15:37:45.177150,1,0,22,20,10,-914,3252,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.176959,1,,
2025-09-23 15:37:45.187066,1,0,22,20,10,-914,3252,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.186690,1,,
2025-09-23 15:37:45.196783,1,0,22,20,10,-914,3252,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.196512,1,,
2025-09-23 15:37:45.206524,1,0,22,20,10,-914,3254,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.206265,1,,
2025-09-23 15:37:45.216433,1,0,22,20,10,-914,3254,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.216086,1,,
2025-09-23 15:37:45.226131,1,0,22,20,10,-914,3254,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.225789,1,,
2025-09-23 15:37:45.235969,1,0,22,20,10,-923,3254,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.235622,1,,
2025-09-23 15:37:45.245682,1,0,22,20,10,-923,3254,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.245318,1,,
2025-09-23 15:37:45.255422,1,0,22,20,10,-923,3254,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.255118,1,,
2025-09-23 15:37:45.265131,1,0,22,20,10,-923,2911,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.264823,1,,
2025-09-23 15:37:45.274840,1,0,22,20,10,-923,2911,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.274565,1,,
2025-09-23 15:37:45.284548,1,0,22,20,10,-923,2911,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.284315,1,,
2025-09-23 15:37:45.294367,1,0,22,20,10,-916,2911,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.294061,1,,
2025-09-23 15:37:45.304230,1,0,22,20,10,-916,2911,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.303894,1,,
2025-09-23 15:37:45.313832,1,0,22,20,10,-916,2911,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.313591,1,,
2025-09-23 15:37:45.323583,1,0,22,20,10,-916,2911,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.323287,1,,
2025-09-23 15:37:45.333235,1,0,22,20,10,-916,2189,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.332968,1,,
2025-09-23 15:37:45.343015,1,0,22,20,10,-916,2189,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.342750,1,,
2025-09-23 15:37:45.352550,1,0,22,20,10,-909,2189,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.352404,1,,
2025-09-23 15:37:45.362430,1,0,22,20,10,-734,2189,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.362115,1,,
2025-09-23 15:37:45.372257,1,0,22,20,10,-734,2189,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.371825,1,,
2025-09-23 15:37:45.381675,1,0,22,20,10,-734,1835,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.381505,1,,
2025-09-23 15:37:45.391514,1,0,22,20,10,-734,1835,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.391190,1,,
2025-09-23 15:37:45.401156,1,0,22,20,10,-734,1835,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.400939,1,,
2025-09-23 15:37:45.410897,1,0,22,20,10,-734,1835,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.410662,1,,
2025-09-23 15:37:45.420814,1,0,22,20,10,-734,1835,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.420461,1,,
2025-09-23 15:37:45.430416,1,0,22,20,10,-452,1835,1720.000,-20.000,2500.000,67.495,27.705,0.0,1,09-23 15:38:40.430150,1,,
2025-09-23 15:37:45.440111,2,1,11,10,10,430,1835,1720.000,-20.000,2500.000,366.175,118.766,0.0,1,09-23 15:38:40.439889,1,,
2025-09-23 15:37:45.449825,2,0,11,10,20,430,348,1720.000,-20.000,2500.000,366.175,118.766,0.0,1,09-23 15:38:40.449569,1,,
2025-09-23 15:37:45.459590,2,0,11,10,20,430,348,1720.000,-20.000,2500.000,366.175,118.766,0.0,1,09-23 15:38:40.459369,1,,
2025-09-23 15:37:45.469313,2,0,11,10,20,430,348,1720.000,-20.000,2500.000,366.175,118.766,0.0,1,09-23 15:38:40.469050,1,,
2025-09-23 15:37:45.479100,2,0,11,10,20,1438,348,1720.000,-20.000,2500.000,366.175,118.766,0.0,1,09-23 15:38:40.478733,1,,
2025-09-23 15:37:45.488754,2,0,11,10,20,1438,348,1720.000,-20.000,2500.000,366.175,118.766,0.0,1,09-23 15:38:40.488415,1,,
2025-09-23 15:37:45.498550,2,0,11,10,20,1438,348,1720.000,-20.000,2500.000,366.175,118.766,0.0,1,09-23 15:38:40.498147,1,,
2025-09-23 15:37:45.508407,2,0,11,10,20,1438,297,1720.000,-20.000,2500.000,366.175,118.766,0.0,1,09-23 15:38:40.507936,1,,
